Model,PROCHECK
Mod-2best_unsupervised_0.pdb,95.9|3.4|0.7|0.0
Mod-2best_unsupervised_1.pdb,95.2|3.4|1.4|0.0
Mod-2best_unsupervised_2.pdb,95.9|3.4|0.7|0.0
Mod-2best_unsupervised_3.pdb,95.2|3.4|1.4|0.0
Mod-2best_unsupervised_4.pdb,95.9|3.4|0.7|0.0
