Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-7.13
Mod-5ranked_unsupervised_1.pdb,-7.22
Mod-5ranked_unsupervised_2.pdb,-7.17
Mod-5ranked_unsupervised_3.pdb,-7.33
Mod-5ranked_unsupervised_4.pdb,-7.37
