Model,PROSA
Mod-2best_supervised_0.pdb,-4.72
Mod-2best_supervised_1.pdb,-4.58
Mod-2best_supervised_2.pdb,-4.67
Mod-2best_supervised_3.pdb,-4.49
Mod-2best_supervised_4.pdb,-4.54
