Model,PROSA
Mod-2best_unsupervised_0.pdb,-4.99
Mod-2best_unsupervised_1.pdb,-4.98
Mod-2best_unsupervised_2.pdb,-5.06
Mod-2best_unsupervised_3.pdb,-5.09
Mod-2best_unsupervised_4.pdb,-4.82
