Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,97.2|2.8|0.0|0.0
Mod-5ranked_unsupervised_1.pdb,98.1|1.9|0.0|0.0
Mod-5ranked_unsupervised_2.pdb,95.3|4.7|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,94.4|5.6|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,99.1|0.9|0.0|0.0
