Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,93.6|5.5|0.6|0.3
Mod-5ranked_unsupervised_1.pdb,92.8|6.6|0.3|0.3
Mod-5ranked_unsupervised_2.pdb,93.1|6.4|0.3|0.3
Mod-5ranked_unsupervised_3.pdb,92.0|7.7|0.0|0.3
Mod-5ranked_unsupervised_4.pdb,93.6|5.8|0.3|0.3
