Model,PROSA
Mod-2best_supervised_0.pdb,-5.12
Mod-2best_supervised_1.pdb,-5.12
Mod-2best_supervised_2.pdb,-5.11
Mod-2best_supervised_3.pdb,-5.11
Mod-2best_supervised_4.pdb,-5.14
