Model,PROCHECK
Mod-2best_supervised_0.pdb,98.4|1.1|0.5|0.0
Mod-2best_supervised_1.pdb,98.4|1.1|0.0|0.5
Mod-2best_supervised_2.pdb,97.3|2.2|0.0|0.5
Mod-2best_supervised_3.pdb,97.8|1.6|0.0|0.5
Mod-2best_supervised_4.pdb,97.8|1.6|0.5|0.0
