Model,PROSA
Mod-2best_supervised_0.pdb,-6.05
Mod-2best_supervised_1.pdb,-6.01
Mod-2best_supervised_2.pdb,-6.04
Mod-2best_supervised_3.pdb,-6.13
Mod-2best_supervised_4.pdb,-6.01
