Model,PROCHECK
Mod-2best_supervised_0.pdb,96.3|3.7|0.0|0.0
Mod-2best_supervised_1.pdb,96.3|2.8|0.9|0.0
Mod-2best_supervised_2.pdb,96.3|3.7|0.0|0.0
Mod-2best_supervised_3.pdb,94.4|4.6|0.9|0.0
Mod-2best_supervised_4.pdb,96.3|2.8|0.9|0.0
