Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-4.29
Mod-5ranked_unsupervised_1.pdb,-4.73
Mod-5ranked_unsupervised_2.pdb,-3.76
Mod-5ranked_unsupervised_3.pdb,-4.94
Mod-5ranked_unsupervised_4.pdb,-3.83
