Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,94.2|4.7|1.2|0.0
Mod-5ranked_unsupervised_1.pdb,94.2|5.8|0.0|0.0
Mod-5ranked_unsupervised_2.pdb,94.2|5.8|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,95.3|4.7|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,91.9|7.0|1.2|0.0
