Model,PROCHECK
Mod-2best_unsupervised_0.pdb,91.7|7.6|0.8|0.0
Mod-2best_unsupervised_1.pdb,86.4|9.8|3.0|0.8
Mod-2best_unsupervised_2.pdb,89.4|7.6|2.3|0.8
Mod-2best_unsupervised_3.pdb,90.9|6.1|2.3|0.8
Mod-2best_unsupervised_4.pdb,90.9|8.3|0.0|0.8
