Model,PROSA
Mod-2best_unsupervised_0.pdb,-5.8
Mod-2best_unsupervised_1.pdb,-6.03
Mod-2best_unsupervised_2.pdb,-6.18
Mod-2best_unsupervised_3.pdb,-6.02
Mod-2best_unsupervised_4.pdb,-6.06
