Model,PROSA
Mod-2best_unsupervised_0.pdb,-4.62
Mod-2best_unsupervised_1.pdb,-4.64
Mod-2best_unsupervised_2.pdb,-4.78
Mod-2best_unsupervised_3.pdb,-4.6
Mod-2best_unsupervised_4.pdb,-4.66
