Model,PROSA
Mod-2best_supervised_0.pdb,-4.79
Mod-2best_supervised_1.pdb,-5.04
Mod-2best_supervised_2.pdb,-5.1
Mod-2best_supervised_3.pdb,-4.99
Mod-2best_supervised_4.pdb,-4.94
