Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-10.61
Mod-5ranked_unsupervised_1.pdb,-10.63
Mod-5ranked_unsupervised_2.pdb,-10.62
Mod-5ranked_unsupervised_3.pdb,-10.6
Mod-5ranked_unsupervised_4.pdb,-10.67
