Model,PROSA
Mod-2best_unsupervised_0.pdb,-3.05
Mod-2best_unsupervised_1.pdb,-3.24
Mod-2best_unsupervised_2.pdb,-3.05
Mod-2best_unsupervised_3.pdb,-2.83
Mod-2best_unsupervised_4.pdb,-2.99
