Model,PROCHECK
ranked_0.pdb,91.9|7.2|0.4|0.6
ranked_1.pdb,91.3|8.3|0.2|0.2
ranked_2.pdb,92.0|7.2|0.6|0.2
ranked_3.pdb,91.9|7.2|0.4|0.6
ranked_4.pdb,92.0|7.6|0.2|0.2
