Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,98.5|1.5|0.0|0.0
Mod-5ranked_unsupervised_1.pdb,98.5|1.5|0.0|0.0
Mod-5ranked_unsupervised_2.pdb,97.0|3.0|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,97.0|3.0|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,97.0|3.0|0.0|0.0
