Model,MOLPROBITY
Mod-2best_supervised_0.pdb,2.35
Mod-2best_supervised_1.pdb,2.45
Mod-2best_supervised_2.pdb,2.40
Mod-2best_supervised_3.pdb,2.12
Mod-2best_supervised_4.pdb,2.38
