Model,PROCHECK
Mod-2best_supervised_0.pdb,95.0|4.6|0.0|0.4
Mod-2best_supervised_1.pdb,96.2|3.3|0.0|0.4
Mod-2best_supervised_2.pdb,95.4|4.2|0.0|0.4
Mod-2best_supervised_3.pdb,95.4|3.8|0.4|0.4
Mod-2best_supervised_4.pdb,94.2|5.0|0.4|0.4
