Model,PROSA
Mod-2best_supervised_0.pdb,-4.31
Mod-2best_supervised_1.pdb,-4.59
Mod-2best_supervised_2.pdb,-4.56
Mod-2best_supervised_3.pdb,-4.43
Mod-2best_supervised_4.pdb,-4.41
