Model,PROCHECK
ranked_0.pdb,93.7|5.7|0.6|0.0
ranked_1.pdb,92.5|7.5|0.0|0.0
ranked_2.pdb,89.3|9.4|1.3|0.0
ranked_3.pdb,93.1|6.9|0.0|0.0
ranked_4.pdb,93.1|6.9|0.0|0.0
