Model,PROCHECK
ranked_0.pdb,88.4|11.6|0.0|0.0
ranked_1.pdb,87.2|12.8|0.0|0.0
ranked_2.pdb,84.9|14.0|1.2|0.0
ranked_3.pdb,87.2|12.8|0.0|0.0
ranked_4.pdb,89.5|10.5|0.0|0.0
