Model,PROCHECK
Mod-2best_supervised_0.pdb,97.3|2.3|0.4|0.0
Mod-2best_supervised_1.pdb,97.7|1.9|0.4|0.0
Mod-2best_supervised_2.pdb,96.1|2.7|0.4|0.8
Mod-2best_supervised_3.pdb,98.1|1.6|0.4|0.0
Mod-2best_supervised_4.pdb,98.4|1.6|0.0|0.0
