Model,PROCHECK
Mod-2best_supervised_0.pdb,94.9|4.9|0.0|0.2
Mod-2best_supervised_1.pdb,94.7|5.1|0.0|0.2
Mod-2best_supervised_2.pdb,95.3|4.5|0.0|0.2
Mod-2best_supervised_3.pdb,95.3|4.5|0.0|0.2
Mod-2best_supervised_4.pdb,95.1|4.7|0.0|0.2
