Model,PROSA
Mod-2best_supervised_0.pdb,-8.2
Mod-2best_supervised_1.pdb,-8.34
Mod-2best_supervised_2.pdb,-8.22
Mod-2best_supervised_3.pdb,-8.25
Mod-2best_supervised_4.pdb,-8.31
