Model,PROCHECK
Mod-2best_supervised_0.pdb,98.8|1.2|0.0|0.0
Mod-2best_supervised_1.pdb,98.8|1.2|0.0|0.0
Mod-2best_supervised_2.pdb,98.8|1.2|0.0|0.0
Mod-2best_supervised_3.pdb,98.8|1.2|0.0|0.0
Mod-2best_supervised_4.pdb,98.8|1.2|0.0|0.0
