Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,95.5|4.2|0.2|0.0
Mod-5ranked_unsupervised_1.pdb,94.7|4.9|0.2|0.2
Mod-5ranked_unsupervised_2.pdb,95.8|4.0|0.2|0.0
Mod-5ranked_unsupervised_3.pdb,95.8|3.8|0.2|0.2
Mod-5ranked_unsupervised_4.pdb,95.1|4.7|0.2|0.0
