Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-4.81
Mod-5ranked_unsupervised_1.pdb,-5.01
Mod-5ranked_unsupervised_2.pdb,-4.94
Mod-5ranked_unsupervised_3.pdb,-4.89
Mod-5ranked_unsupervised_4.pdb,-5
