Model,PROCHECK
Mod-2best_supervised_0.pdb,96.6|2.7|0.7|0.0
Mod-2best_supervised_1.pdb,93.2|4.8|0.7|1.4
Mod-2best_supervised_2.pdb,97.3|2.7|0.0|0.0
Mod-2best_supervised_3.pdb,96.6|3.4|0.0|0.0
Mod-2best_supervised_4.pdb,94.6|4.1|0.7|0.7
