Model,PROCHECK
ranked_0.pdb,97.7|2.3|0.0|0.0
ranked_1.pdb,98.2|1.8|0.0|0.0
ranked_2.pdb,98.8|1.2|0.0|0.0
ranked_3.pdb,97.7|2.3|0.0|0.0
ranked_4.pdb,98.2|1.8|0.0|0.0
