Model,PROCHECK
ranked_0.pdb,91.2|7.9|0.9|0.0
ranked_1.pdb,90.4|8.8|0.0|0.9
ranked_2.pdb,89.5|9.6|0.9|0.0
ranked_3.pdb,88.6|10.5|0.0|0.9
ranked_4.pdb,88.6|10.5|0.9|0.0
