Model,PROSA
Mod-2best_supervised_0.pdb,-6.69
Mod-2best_supervised_1.pdb,-6.82
Mod-2best_supervised_2.pdb,-6.67
Mod-2best_supervised_3.pdb,-6.68
Mod-2best_supervised_4.pdb,-6.62
