Model,PROCHECK
Mod-2best_supervised_0.pdb,94.0|5.2|0.5|0.3
Mod-2best_supervised_1.pdb,94.3|4.9|0.8|0.0
Mod-2best_supervised_2.pdb,94.6|4.6|0.5|0.3
Mod-2best_supervised_3.pdb,95.9|4.1|0.0|0.0
Mod-2best_supervised_4.pdb,94.6|5.2|0.0|0.3
