Model,PROCHECK
ranked_0.pdb,95.9|4.1|0.0|0.0
ranked_1.pdb,94.9|5.1|0.0|0.0
ranked_2.pdb,95.9|4.1|0.0|0.0
ranked_3.pdb,95.9|4.1|0.0|0.0
ranked_4.pdb,94.9|5.1|0.0|0.0
