Model,PROCHECK
Mod-2best_supervised_0.pdb,94.1|5.0|1.0|0.0
Mod-2best_supervised_1.pdb,95.0|5.0|0.0|0.0
Mod-2best_supervised_2.pdb,95.0|5.0|0.0|0.0
Mod-2best_supervised_3.pdb,95.0|4.0|1.0|0.0
Mod-2best_supervised_4.pdb,94.1|5.0|1.0|0.0
