Model,PROCHECK
ranked_0.pdb,93.6|6.0|0.5|0.0
ranked_1.pdb,93.6|6.0|0.5|0.0
ranked_2.pdb,94.0|5.5|0.5|0.0
ranked_3.pdb,93.6|6.0|0.5|0.0
ranked_4.pdb,94.0|5.5|0.5|0.0
