Model,PROSA
Mod-2best_unsupervised_0.pdb,-4.52
Mod-2best_unsupervised_1.pdb,-4.39
Mod-2best_unsupervised_2.pdb,-4.3
Mod-2best_unsupervised_3.pdb,-4.29
Mod-2best_unsupervised_4.pdb,-4.43
