Model,PROCHECK
ranked_0.pdb,94.6|5.0|0.0|0.4
ranked_1.pdb,93.3|6.2|0.0|0.4
ranked_2.pdb,96.2|3.3|0.0|0.4
ranked_3.pdb,93.8|5.8|0.0|0.4
ranked_4.pdb,94.2|5.4|0.0|0.4
