Model,PROSA
Mod-2best_supervised_0.pdb,-4.64
Mod-2best_supervised_1.pdb,-4.87
Mod-2best_supervised_2.pdb,-4.74
Mod-2best_supervised_3.pdb,-4.83
Mod-2best_supervised_4.pdb,-4.66
