Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,94.5|4.9|0.2|0.4
Mod-5ranked_unsupervised_1.pdb,95.1|4.4|0.4|0.2
Mod-5ranked_unsupervised_2.pdb,94.9|4.5|0.4|0.2
Mod-5ranked_unsupervised_3.pdb,94.9|4.5|0.4|0.2
Mod-5ranked_unsupervised_4.pdb,95.3|4.2|0.4|0.2
