Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,89.8|9.3|0.0|0.9
Mod-5ranked_unsupervised_1.pdb,89.8|10.2|0.0|0.0
Mod-5ranked_unsupervised_2.pdb,88.9|11.1|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,88.9|10.2|0.9|0.0
Mod-5ranked_unsupervised_4.pdb,89.8|10.2|0.0|0.0
