Model,PROCHECK
Mod-2best_unsupervised_0.pdb,94.4|4.6|0.9|0.0
Mod-2best_unsupervised_1.pdb,94.0|4.2|0.9|0.9
Mod-2best_unsupervised_2.pdb,94.9|4.2|0.9|0.0
Mod-2best_unsupervised_3.pdb,93.1|6.0|0.9|0.0
Mod-2best_unsupervised_4.pdb,94.0|5.1|0.5|0.5
