Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,95.5|3.0|1.5|0.0
Mod-5ranked_unsupervised_1.pdb,96.3|3.0|0.7|0.0
Mod-5ranked_unsupervised_2.pdb,95.5|3.7|0.7|0.0
Mod-5ranked_unsupervised_3.pdb,96.3|3.0|0.7|0.0
Mod-5ranked_unsupervised_4.pdb,95.5|3.7|0.7|0.0
