Model,PROCHECK
ranked_0.pdb,90.1|8.9|1.0|0.0
ranked_1.pdb,88.1|10.9|1.0|0.0
ranked_2.pdb,86.1|8.9|4.0|1.0
ranked_3.pdb,84.2|12.9|3.0|0.0
ranked_4.pdb,90.1|9.9|0.0|0.0
