Model,PROCHECK
Mod-2best_supervised_0.pdb,89.1|9.9|0.0|1.0
Mod-2best_supervised_1.pdb,87.1|10.9|1.0|1.0
Mod-2best_supervised_2.pdb,90.1|8.9|0.0|1.0
Mod-2best_supervised_3.pdb,90.1|7.9|0.0|2.0
Mod-2best_supervised_4.pdb,92.1|6.9|0.0|1.0
