Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,94.0|4.2|1.9|0.0
Mod-5ranked_unsupervised_1.pdb,94.4|5.1|0.5|0.0
Mod-5ranked_unsupervised_2.pdb,94.9|3.7|1.4|0.0
Mod-5ranked_unsupervised_3.pdb,94.9|4.6|0.5|0.0
Mod-5ranked_unsupervised_4.pdb,93.5|4.6|1.4|0.5
