Model,PROCHECK
Mod-2best_unsupervised_0.pdb,95.3|4.5|0.2|0.0
Mod-2best_unsupervised_1.pdb,95.5|4.2|0.2|0.0
Mod-2best_unsupervised_2.pdb,95.8|3.8|0.2|0.2
Mod-2best_unsupervised_3.pdb,96.4|3.3|0.2|0.0
Mod-2best_unsupervised_4.pdb,96.0|3.6|0.2|0.2
