Model,PROSA
Mod-2best_supervised_0.pdb,-7.66
Mod-2best_supervised_1.pdb,-7.74
Mod-2best_supervised_2.pdb,-7.66
Mod-2best_supervised_3.pdb,-7.94
Mod-2best_supervised_4.pdb,-7.74
