Model,PROCHECK
ranked_0.pdb,98.5|1.5|0.0|0.0
ranked_1.pdb,95.4|4.6|0.0|0.0
ranked_2.pdb,96.2|3.1|0.0|0.8
ranked_3.pdb,96.9|3.1|0.0|0.0
ranked_4.pdb,95.4|3.8|0.0|0.8
