Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-5.77
Mod-5ranked_unsupervised_1.pdb,-5.79
Mod-5ranked_unsupervised_2.pdb,-5.61
Mod-5ranked_unsupervised_3.pdb,-5.72
Mod-5ranked_unsupervised_4.pdb,-5.65
