Model,PROCHECK
Mod-2best_supervised_0.pdb,91.7|8.3|0.0|0.0
Mod-2best_supervised_1.pdb,93.2|6.4|0.0|0.4
Mod-2best_supervised_2.pdb,93.2|6.8|0.0|0.0
Mod-2best_supervised_3.pdb,92.5|7.1|0.0|0.4
Mod-2best_supervised_4.pdb,93.2|6.8|0.0|0.0
