Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-7.39
Mod-5ranked_unsupervised_1.pdb,-7.36
Mod-5ranked_unsupervised_2.pdb,-7.49
Mod-5ranked_unsupervised_3.pdb,-7.38
Mod-5ranked_unsupervised_4.pdb,-7.41
