Model,PROCHECK
ranked_0.pdb,91.4|8.6|0.0|0.0
ranked_1.pdb,92.5|7.5|0.0|0.0
ranked_2.pdb,90.3|9.7|0.0|0.0
ranked_3.pdb,92.5|7.5|0.0|0.0
ranked_4.pdb,86.0|14.0|0.0|0.0
