Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,98.1|1.9|0.0|0.0
Mod-5ranked_unsupervised_1.pdb,96.8|3.2|0.0|0.0
Mod-5ranked_unsupervised_2.pdb,97.5|2.5|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,96.8|2.5|0.0|0.6
Mod-5ranked_unsupervised_4.pdb,96.8|3.2|0.0|0.0
