Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-4.04
Mod-5ranked_unsupervised_1.pdb,-4.21
Mod-5ranked_unsupervised_2.pdb,-4.22
Mod-5ranked_unsupervised_3.pdb,-4.12
Mod-5ranked_unsupervised_4.pdb,-4
