Model,PROCHECK
ranked_0.pdb,90.6|8.6|0.6|0.3
ranked_1.pdb,89.0|10.5|0.3|0.3
ranked_2.pdb,89.8|9.7|0.3|0.3
ranked_3.pdb,89.2|10.5|0.0|0.3
ranked_4.pdb,88.7|10.5|0.6|0.3
