Model,PROSA
Mod-2best_unsupervised_0.pdb,-4.69
Mod-2best_unsupervised_1.pdb,-4.74
Mod-2best_unsupervised_2.pdb,-4.73
Mod-2best_unsupervised_3.pdb,-4.71
Mod-2best_unsupervised_4.pdb,-4.71
