Model,PROCHECK
Mod-5ranked_unsupervised_0.pdb,86.0|11.6|2.3|0.0
Mod-5ranked_unsupervised_1.pdb,86.0|12.8|1.2|0.0
Mod-5ranked_unsupervised_2.pdb,91.9|8.1|0.0|0.0
Mod-5ranked_unsupervised_3.pdb,90.7|9.3|0.0|0.0
Mod-5ranked_unsupervised_4.pdb,91.9|7.0|0.0|1.2
