Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-8.88
Mod-5ranked_unsupervised_1.pdb,-8.86
Mod-5ranked_unsupervised_2.pdb,-8.82
Mod-5ranked_unsupervised_3.pdb,-8.86
Mod-5ranked_unsupervised_4.pdb,-8.93
