Model,PROCHECK
Mod-2best_supervised_0.pdb,95.2|4.8|0.0|0.0
Mod-2best_supervised_1.pdb,95.2|4.8|0.0|0.0
Mod-2best_supervised_2.pdb,95.8|4.2|0.0|0.0
Mod-2best_supervised_3.pdb,95.2|3.6|1.2|0.0
Mod-2best_supervised_4.pdb,95.2|4.8|0.0|0.0
