Model,PROSA
Mod-5ranked_unsupervised_0.pdb,-5.94
Mod-5ranked_unsupervised_1.pdb,-5.86
Mod-5ranked_unsupervised_2.pdb,-5.9
Mod-5ranked_unsupervised_3.pdb,-5.91
Mod-5ranked_unsupervised_4.pdb,-5.91
